group,contributor,consent,gender,education,age,australia,validation,image_name,choice,reason,certainty,plot_order,time_taken,start_time,end_time,
A,1234567890,Consented,NA,NA,NA,NA,8dlMOjS,aus_three_5_geo.png,0,0,3,12,8.716660976,2019-12-05 01:39:56,2019-12-05 01:40:05,
B,44548266,Consented,She,Bach,45 - 54,No,YWPuXtw,aus_three_9_geo.png,4,clusters,5,1,24.21424007,2019-12-05 01:41:33,2019-12-05 01:41:57,
B,44548266,Consented,She,Bach,45 - 54,No,YWPuXtw,aus_cities_4_geo.png,12,clusters,4,2,23.45869994,2019-12-05 01:41:57,2019-12-05 01:42:20,
B,44548266,Consented,She,Bach,45 - 54,No,YWPuXtw,aus_nwse_6_geo.png,6,trend,5,3,13.49745846,2019-12-05 01:42:20,2019-12-05 01:42:34,
B,44548266,Consented,She,Bach,45 - 54,No,YWPuXtw,aus_nwse_5_geo.png,5,clusters,3,4,17.96505642,2019-12-05 01:42:34,2019-12-05 01:42:52,
B,44548266,Consented,She,Bach,45 - 54,No,YWPuXtw,aus_three_5_hex.png,2,0,3,5,40.98193049,2019-12-05 01:42:52,2019-12-05 01:43:33,
B,44548266,Consented,She,Bach,45 - 54,No,YWPuXtw,aus_cities_9_hex.png,0,0,3,6,2.983448029,2019-12-05 01:43:33,2019-12-05 01:43:36,
B,44548266,Consented,She,Bach,45 - 54,No,YWPuXtw,aus_nwse_3_hex.png,0,0,4,7,3.082459211,2019-12-05 01:43:36,2019-12-05 01:43:39,
B,44548266,Consented,She,Bach,45 - 54,No,YWPuXtw,aus_cities_12_geo.png,6,trend,3,8,31.89197302,2019-12-05 01:43:39,2019-12-05 01:44:11,
B,44548266,Consented,She,Bach,45 - 54,No,YWPuXtw,aus_three_12_hex.png,1,clusters,4,9,13.74158931,2019-12-05 01:44:11,2019-12-05 01:44:24,
B,44548266,Consented,She,Bach,45 - 54,No,YWPuXtw,aus_cities_3_hex.png,11,0,3,10,23.6447773,2019-12-05 01:44:24,2019-12-05 01:44:48,
B,44548266,Consented,She,Bach,45 - 54,No,YWPuXtw,aus_nwse_2_hex.png,12,clusters,3,11,8.05467844,2019-12-05 01:44:48,2019-12-05 01:44:56,
B,44548266,Consented,She,Bach,45 - 54,No,YWPuXtw,aus_three_8_geo.png,5,trend,3,12,15.35540295,2019-12-05 01:44:56,2019-12-05 01:45:11,
A,40016680,Consented,She,Bach,25 - 34,No,UIWQuAd,aus_cities_9_geo.png,1,trend,3,1,42.96061778,2019-12-05 01:41:26,2019-12-05 01:42:09,
A,40016680,Consented,She,Bach,25 - 34,No,UIWQuAd,aus_nwse_2_geo.png,2,clusters,3,2,29.74811745,2019-12-05 01:42:09,2019-12-05 01:42:39,
A,40016680,Consented,She,Bach,25 - 34,No,UIWQuAd,aus_cities_12_hex.png,12,trend,3,3,22.91244984,2019-12-05 01:42:39,2019-12-05 01:43:02,
A,40016680,Consented,She,Bach,25 - 34,No,UIWQuAd,aus_cities_3_geo.png,3,0,3,4,42.08524299,2019-12-05 01:43:02,2019-12-05 01:43:44,
A,40016680,Consented,She,Bach,25 - 34,No,UIWQuAd,aus_three_5_geo.png,6,trend,3,5,42.90514398,2019-12-05 01:43:44,2019-12-05 01:44:27,
A,40016680,Consented,She,Bach,25 - 34,No,UIWQuAd,aus_three_8_hex.png,8,clusters,3,6,1.410811532,2019-12-05 01:44:27,2019-12-05 01:45:52,
A,40016680,Consented,She,Bach,25 - 34,No,UIWQuAd,aus_cities_4_hex.png,4,0,3,7,27.62154198,2019-12-05 01:45:52,2019-12-05 01:46:19,
A,40016680,Consented,She,Bach,25 - 34,No,UIWQuAd,aus_three_12_geo.png,6,0,3,8,1.598638165,2019-12-05 01:46:19,2019-12-05 01:47:55,
A,40016680,Consented,She,Bach,25 - 34,No,UIWQuAd,aus_nwse_6_hex.png,6,trend,3,9,19.87802029,2019-12-05 01:47:55,2019-12-05 01:48:15,
A,40016680,Consented,She,Bach,25 - 34,No,UIWQuAd,aus_nwse_5_hex.png,5,trend,3,10,26.92599583,2019-12-05 01:48:15,2019-12-05 01:48:42,
A,40016680,Consented,She,Bach,25 - 34,No,UIWQuAd,aus_nwse_3_geo.png,3,trend,3,11,15.48096514,2019-12-05 01:48:42,2019-12-05 01:48:57,
A,40016680,Consented,She,Bach,25 - 34,No,UIWQuAd,aus_three_9_hex.png,7,trend,3,12,25.92118692,2019-12-05 01:48:57,2019-12-05 01:49:23,
B,40925305,Consented,She,Bach,45 - 54,No,vPYKalv,aus_cities_4_geo.png,11,trend,5,1,32.31662369,2019-12-05 01:44:17,2019-12-05 01:44:49,
B,40925305,Consented,She,Bach,45 - 54,No,vPYKalv,aus_three_12_hex.png,12,clusters,4,2,39.03201771,2019-12-05 01:44:49,2019-12-05 01:45:28,
B,40925305,Consented,She,Bach,45 - 54,No,vPYKalv,aus_three_9_geo.png,12,clusters,4,3,0.08605504,2019-12-05 01:45:28,2019-12-05 01:45:29,
B,40925305,Consented,She,Bach,45 - 54,No,vPYKalv,aus_nwse_2_hex.png,12,clusters,4,4,0.035604954,2019-12-05 01:45:29,2019-12-05 01:45:29,
B,40925305,Consented,She,Bach,45 - 54,No,vPYKalv,aus_cities_3_hex.png,12,clusters,4,5,0.062433004,2019-12-05 01:45:29,2019-12-05 01:45:29,
B,40925305,Consented,She,Bach,45 - 54,No,vPYKalv,aus_three_8_geo.png,5,trend,3,6,40.22718692,2019-12-05 01:45:29,2019-12-05 01:46:09,
B,40925305,Consented,She,Bach,45 - 54,No,vPYKalv,aus_cities_12_geo.png,6,trend,4,7,22.74416256,2019-12-05 01:46:09,2019-12-05 01:46:32,
B,40925305,Consented,She,Bach,45 - 54,No,vPYKalv,aus_nwse_3_hex.png,3,clusters,4,8,34.32215357,2019-12-05 01:46:32,2019-12-05 01:47:06,
B,40925305,Consented,She,Bach,45 - 54,No,vPYKalv,aus_cities_9_hex.png,9,clusters,4,9,1.114113263,2019-12-05 01:47:06,2019-12-05 01:48:13,
B,40925305,Consented,She,Bach,45 - 54,No,vPYKalv,aus_three_5_hex.png,4,clusters,2,10,48.01389861,2019-12-05 01:48:13,2019-12-05 01:49:01,
B,40925305,Consented,She,Bach,45 - 54,No,vPYKalv,aus_nwse_6_geo.png,6,hotspots,5,11,31.88639975,2019-12-05 01:49:01,2019-12-05 01:49:33,
B,40925305,Consented,She,Bach,45 - 54,No,vPYKalv,aus_nwse_5_geo.png,5,hotspots,3,12,34.43521476,2019-12-05 01:49:33,2019-12-05 01:50:07,
A,45180756,Consented,She,Bach,25 - 34,No,IKYjHly,aus_three_9_hex.png,9,clusters,4,1,54.37294269,2019-12-05 01:49:40,2019-12-05 01:50:34,
A,45180756,Consented,She,Bach,25 - 34,No,IKYjHly,aus_three_12_geo.png,12,consistent,5,2,36.77878833,2019-12-05 01:50:34,2019-12-05 01:51:11,
A,45180756,Consented,She,Bach,25 - 34,No,IKYjHly,aus_three_8_hex.png,12,clusters,5,3,51.88311672,2019-12-05 01:51:11,2019-12-05 01:52:03,
A,45180756,Consented,She,Bach,25 - 34,No,IKYjHly,aus_nwse_2_geo.png,12,consistent,4,4,34.56407952,2019-12-05 01:52:03,2019-12-05 01:52:37,
A,45180756,Consented,She,Bach,25 - 34,No,IKYjHly,aus_nwse_5_hex.png,12,trend,5,5,32.63066196,2019-12-05 01:52:37,2019-12-05 01:53:10,
A,45180756,Consented,She,Bach,25 - 34,No,IKYjHly,aus_cities_12_hex.png,12,trend,5,6,27.87362933,2019-12-05 01:53:10,2019-12-05 01:53:38,
A,45180756,Consented,She,Bach,25 - 34,No,IKYjHly,aus_nwse_6_hex.png,6,trend,5,7,44.03829336,2019-12-05 01:53:38,2019-12-05 01:54:22,
A,45180756,Consented,She,Bach,25 - 34,No,IKYjHly,aus_nwse_3_geo.png,3,clusters,4,8,32.64116287,2019-12-05 01:54:22,2019-12-05 01:54:55,
A,45180756,Consented,She,Bach,25 - 34,No,IKYjHly,aus_three_5_geo.png,4,hotspots,4,9,37.8057971,2019-12-05 01:54:55,2019-12-05 01:55:32,
A,45180756,Consented,She,Bach,25 - 34,No,IKYjHly,aus_cities_4_hex.png,4,clusters,4,10,1.005093054,2019-12-05 01:55:32,2019-12-05 01:56:33,
A,45180756,Consented,She,Bach,25 - 34,No,IKYjHly,aus_cities_9_geo.png,1,clusters,5,11,1.4595083,2019-12-05 01:56:33,2019-12-05 01:58:00,
A,45180756,Consented,She,Bach,25 - 34,No,IKYjHly,aus_cities_3_geo.png,4,clusters,5,12,40.05870628,2019-12-05 01:58:00,2019-12-05 01:58:40,
B,45495678,Consented,He,Bach,25 - 34,No,qG3QC2H,aus_nwse_5_geo.png,5,clusters,4,1,27.12953281,2019-12-05 01:59:17,2019-12-05 01:59:44,
B,45495678,Consented,He,Bach,25 - 34,No,qG3QC2H,aus_cities_4_geo.png,11,trend,3,2,17.06801581,2019-12-05 01:59:44,2019-12-05 02:00:01,
B,45495678,Consented,He,Bach,25 - 34,No,qG3QC2H,aus_nwse_6_geo.png,6,clusters,4,3,5.970021725,2019-12-05 02:00:01,2019-12-05 02:00:07,
B,45495678,Consented,He,Bach,25 - 34,No,qG3QC2H,aus_three_9_geo.png,6,clusters,3,4,7.766525507,2019-12-05 02:00:07,2019-12-05 02:00:15,
B,45495678,Consented,He,Bach,25 - 34,No,qG3QC2H,aus_cities_9_hex.png,9,clusters,4,5,11.9198575,2019-12-05 02:00:15,2019-12-05 02:00:27,
B,45495678,Consented,He,Bach,25 - 34,No,qG3QC2H,aus_three_8_geo.png,2,clusters,4,6,9.615933895,2019-12-05 02:00:27,2019-12-05 02:00:37,
B,45495678,Consented,He,Bach,25 - 34,No,qG3QC2H,aus_three_12_hex.png,0,0,3,7,1.254093409,2019-12-05 02:00:37,2019-12-05 02:00:38,
B,45495678,Consented,He,Bach,25 - 34,No,qG3QC2H,aus_cities_12_geo.png,6,clusters,4,8,14.91798711,2019-12-05 02:00:38,2019-12-05 02:00:53,
B,45495678,Consented,He,Bach,25 - 34,No,qG3QC2H,aus_nwse_3_hex.png,1,clusters,4,9,7.430489302,2019-12-05 02:00:53,2019-12-05 02:01:00,
B,45495678,Consented,He,Bach,25 - 34,No,qG3QC2H,aus_three_5_hex.png,5,clusters,4,10,12.31182361,2019-12-05 02:01:00,2019-12-05 02:01:13,
B,45495678,Consented,He,Bach,25 - 34,No,qG3QC2H,aus_nwse_2_hex.png,2,clusters,4,11,9.100545168,2019-12-05 02:01:13,2019-12-05 02:01:22,
B,45495678,Consented,He,Bach,25 - 34,No,qG3QC2H,aus_cities_3_hex.png,3,clusters,4,12,10.65331483,2019-12-05 02:01:22,2019-12-05 02:01:32,
A,45124147,Consented,He,Bach,35 - 44,No,NMXLa3h,aus_cities_4_hex.png,11,trend,4,1,3.828952646,2019-12-05 01:43:48,2019-12-05 01:47:38,
A,45124147,Consented,He,Bach,35 - 44,No,NMXLa3h,aus_cities_9_geo.png,1,hotspots,5,2,38.06097388,2019-12-05 01:47:38,2019-12-05 01:48:16,
A,45124147,Consented,He,Bach,35 - 44,No,NMXLa3h,aus_three_5_geo.png,4,hotspots,4,3,45.0244596,2019-12-05 01:48:16,2019-12-05 01:49:01,
A,45124147,Consented,He,Bach,35 - 44,No,NMXLa3h,aus_nwse_6_hex.png,6,clusters,4,4,1.974987654,2019-12-05 01:49:01,2019-12-05 01:51:00,
A,45124147,Consented,He,Bach,35 - 44,No,NMXLa3h,aus_three_8_hex.png,9,0,1,5,2.348573192,2019-12-05 01:51:00,2019-12-05 01:53:21,
A,45124147,Consented,He,Bach,35 - 44,No,NMXLa3h,aus_nwse_5_hex.png,5,clusters,3,6,54.65475941,2019-12-05 01:53:21,2019-12-05 01:54:15,
A,45124147,Consented,He,Bach,35 - 44,No,NMXLa3h,aus_three_9_hex.png,4,0,1,7,1.191382865,2019-12-05 01:54:15,2019-12-05 01:55:27,
A,45124147,Consented,He,Bach,35 - 44,No,NMXLa3h,aus_cities_12_hex.png,12,consistent,3,8,2.548487874,2019-12-05 01:55:27,2019-12-05 01:58:00,
A,45124147,Consented,He,Bach,35 - 44,No,NMXLa3h,aus_cities_3_geo.png,11,clusters,4,9,1.117150267,2019-12-05 01:58:00,2019-12-05 01:59:07,
A,45124147,Consented,He,Bach,35 - 44,No,NMXLa3h,aus_nwse_2_geo.png,2,0,3,10,1.415190077,2019-12-05 01:59:07,2019-12-05 02:00:32,
A,45124147,Consented,He,Bach,35 - 44,No,NMXLa3h,aus_three_12_geo.png,12,consistent,1,11,1.407617954,2019-12-05 02:00:32,2019-12-05 02:01:56,
A,45124147,Consented,He,Bach,35 - 44,No,NMXLa3h,aus_nwse_3_geo.png,3,clusters,3,12,1.53833437,2019-12-05 02:01:56,2019-12-05 02:03:28,
A,45409168,Consented,He,High School,25 - 34,No,2f7Oqad,aus_cities_3_geo.png,0,clusters,3,1,18.31735682,2019-12-05 02:13:39,2019-12-05 02:13:58,
A,45409168,Consented,He,High School,25 - 34,No,2f7Oqad,aus_three_12_geo.png,3,trend,3,2,23.08785176,2019-12-05 02:13:58,2019-12-05 02:14:21,
A,45409168,Consented,He,High School,25 - 34,No,2f7Oqad,aus_cities_12_hex.png,3,trend,3,3,0.158803463,2019-12-05 02:14:21,2019-12-05 02:14:21,
A,45409168,Consented,He,High School,25 - 34,No,2f7Oqad,aus_nwse_3_geo.png,0,hotspots,3,4,14.08434057,2019-12-05 02:14:21,2019-12-05 02:14:35,
A,45409168,Consented,He,High School,25 - 34,No,2f7Oqad,aus_cities_9_geo.png,0,trend,3,5,7.298151255,2019-12-05 02:14:35,2019-12-05 02:14:42,
A,45409168,Consented,He,High School,25 - 34,No,2f7Oqad,aus_nwse_2_geo.png,0,clusters,3,6,7.742817163,2019-12-05 02:14:42,2019-12-05 02:14:50,
A,45409168,Consented,He,High School,25 - 34,No,2f7Oqad,aus_cities_4_hex.png,0,consistent,3,7,10.49626327,2019-12-05 02:14:50,2019-12-05 02:15:01,
A,45409168,Consented,He,High School,25 - 34,No,2f7Oqad,aus_three_5_geo.png,6,hotspots,3,8,16.13057756,2019-12-05 02:15:01,2019-12-05 02:15:17,
A,45409168,Consented,He,High School,25 - 34,No,2f7Oqad,aus_nwse_6_hex.png,0,clusters,3,9,8.803380251,2019-12-05 02:15:17,2019-12-05 02:15:26,
A,45409168,Consented,He,High School,25 - 34,No,2f7Oqad,aus_three_9_hex.png,0,clusters,3,10,0.176040888,2019-12-05 02:15:26,2019-12-05 02:15:26,
A,45409168,Consented,He,High School,25 - 34,No,2f7Oqad,aus_three_8_hex.png,0,hotspots,3,11,10.46643376,2019-12-05 02:15:26,2019-12-05 02:15:36,
A,45409168,Consented,He,High School,25 - 34,No,2f7Oqad,aus_nwse_5_hex.png,0,consistent,3,12,10.36560249,2019-12-05 02:15:36,2019-12-05 02:15:47,
A,45163668,Consented,He,Bach,25 - 34,No,G4ymALe,aus_nwse_5_hex.png,5,trend,3,1,1.169141165,2019-12-05 02:13:11,2019-12-05 02:14:21,
A,45163668,Consented,He,Bach,25 - 34,No,G4ymALe,aus_three_5_geo.png,4,clusters,4,2,13.7922411,2019-12-05 02:14:21,2019-12-05 02:14:35,
A,45163668,Consented,He,Bach,25 - 34,No,G4ymALe,aus_three_8_hex.png,8,clusters,3,3,1.483861983,2019-12-05 02:14:35,2019-12-05 02:16:04,
A,45163668,Consented,He,Bach,25 - 34,No,G4ymALe,aus_three_12_geo.png,8,clusters,3,4,0.05525136,2019-12-05 02:16:04,2019-12-05 02:16:04,
A,45163668,Consented,He,Bach,25 - 34,No,G4ymALe,aus_nwse_6_hex.png,8,clusters,3,5,0.043156624,2019-12-05 02:16:04,2019-12-05 02:16:04,
A,45163668,Consented,He,Bach,25 - 34,No,G4ymALe,aus_cities_3_geo.png,8,clusters,3,6,0.036096334,2019-12-05 02:16:04,2019-12-05 02:16:04,
A,45163668,Consented,He,Bach,25 - 34,No,G4ymALe,aus_cities_12_hex.png,8,clusters,3,7,0.032443523,2019-12-05 02:16:04,2019-12-05 02:16:04,
A,45163668,Consented,He,Bach,25 - 34,No,G4ymALe,aus_nwse_3_geo.png,8,clusters,3,8,0.031371355,2019-12-05 02:16:04,2019-12-05 02:16:04,
A,45163668,Consented,He,Bach,25 - 34,No,G4ymALe,aus_cities_4_hex.png,8,clusters,3,9,0.056646824,2019-12-05 02:16:04,2019-12-05 02:16:04,
A,45163668,Consented,He,Bach,25 - 34,No,G4ymALe,aus_cities_9_geo.png,1,trend,4,10,13.33536077,2019-12-05 02:16:04,2019-12-05 02:16:18,
A,45163668,Consented,He,Bach,25 - 34,No,G4ymALe,aus_three_9_hex.png,4,trend,3,11,22.38861346,2019-12-05 02:16:18,2019-12-05 02:16:40,
A,45163668,Consented,He,Bach,25 - 34,No,G4ymALe,aus_nwse_2_geo.png,6,clusters,4,12,17.12852335,2019-12-05 02:16:40,2019-12-05 02:16:57,
B,45202560,Consented,She,Bach,25 - 34,No,yEH1L1y,aus_cities_4_geo.png,11,clusters,5,1,56.44835711,2019-12-05 02:16:14,2019-12-05 02:17:11,
B,45202560,Consented,She,Bach,25 - 34,No,yEH1L1y,aus_three_5_hex.png,5,trend,2,2,41.98822594,2019-12-05 02:17:11,2019-12-05 02:17:53,
B,45202560,Consented,She,Bach,25 - 34,No,yEH1L1y,aus_nwse_3_hex.png,3,consistent,4,3,25.02294326,2019-12-05 02:17:53,2019-12-05 02:18:18,
B,45202560,Consented,She,Bach,25 - 34,No,yEH1L1y,aus_three_12_hex.png,12,trend,4,4,19.98463893,2019-12-05 02:18:18,2019-12-05 02:18:38,
B,45202560,Consented,She,Bach,25 - 34,No,yEH1L1y,aus_three_9_geo.png,4,clusters,5,5,11.99971199,2019-12-05 02:18:38,2019-12-05 02:18:50,
B,45202560,Consented,She,Bach,25 - 34,No,yEH1L1y,aus_cities_3_hex.png,3,hotspots,3,6,16.29805541,2019-12-05 02:18:50,2019-12-05 02:19:06,
B,45202560,Consented,She,Bach,25 - 34,No,yEH1L1y,aus_cities_12_geo.png,6,consistent,4,7,13.29316425,2019-12-05 02:19:06,2019-12-05 02:19:19,
B,45202560,Consented,She,Bach,25 - 34,No,yEH1L1y,aus_nwse_2_hex.png,2,consistent,4,8,13.5085237,2019-12-05 02:19:19,2019-12-05 02:19:33,
B,45202560,Consented,She,Bach,25 - 34,No,yEH1L1y,aus_three_8_geo.png,5,clusters,4,9,9.77770853,2019-12-05 02:19:33,2019-12-05 02:19:43,
B,45202560,Consented,She,Bach,25 - 34,No,yEH1L1y,aus_nwse_6_geo.png,6,hotspots,3,10,14.85281491,2019-12-05 02:19:43,2019-12-05 02:19:58,
B,45202560,Consented,She,Bach,25 - 34,No,yEH1L1y,aus_cities_9_hex.png,10,consistent,3,11,30.11826468,2019-12-05 02:19:58,2019-12-05 02:20:28,
B,45202560,Consented,She,Bach,25 - 34,No,yEH1L1y,aus_nwse_5_geo.png,5,clusters,3,12,20.20405173,2019-12-05 02:20:28,2019-12-05 02:20:48,
B,45179089,Consented,He,High School,35 - 44,No,SnvvxpA,aus_nwse_3_hex.png,3,trend,5,1,2.849333632,2019-12-05 02:28:30,2019-12-05 02:31:21,
B,45179089,Consented,He,High School,35 - 44,No,SnvvxpA,aus_three_9_geo.png,6,trend,5,2,22.78264761,2019-12-05 02:31:21,2019-12-05 02:31:44,
B,45179089,Consented,He,High School,35 - 44,No,SnvvxpA,aus_three_5_hex.png,5,trend,5,3,17.08764482,2019-12-05 02:31:44,2019-12-05 02:32:01,
B,45179089,Consented,He,High School,35 - 44,No,SnvvxpA,aus_cities_12_geo.png,4,trend,5,4,18.44885039,2019-12-05 02:32:01,2019-12-05 02:32:20,
B,45179089,Consented,He,High School,35 - 44,No,SnvvxpA,aus_cities_3_hex.png,3,trend,5,5,33.02307034,2019-12-05 02:32:20,2019-12-05 02:32:53,
B,45179089,Consented,He,High School,35 - 44,No,SnvvxpA,aus_cities_4_geo.png,11,clusters,5,6,20.35828876,2019-12-05 02:32:53,2019-12-05 02:33:13,
B,45179089,Consented,He,High School,35 - 44,No,SnvvxpA,aus_nwse_5_geo.png,5,clusters,5,7,53.60255265,2019-12-05 02:33:13,2019-12-05 02:34:07,
B,45179089,Consented,He,High School,35 - 44,No,SnvvxpA,aus_nwse_6_geo.png,6,trend,5,8,8.778800011,2019-12-05 02:34:07,2019-12-05 02:34:15,
B,45179089,Consented,He,High School,35 - 44,No,SnvvxpA,aus_nwse_2_hex.png,2,trend,5,9,13.00405598,2019-12-05 02:34:15,2019-12-05 02:34:28,
B,45179089,Consented,He,High School,35 - 44,No,SnvvxpA,aus_three_8_geo.png,2,trend,5,10,9.327706337,2019-12-05 02:34:28,2019-12-05 02:34:38,
B,45179089,Consented,He,High School,35 - 44,No,SnvvxpA,aus_three_12_hex.png,6,trend,5,11,14.09252095,2019-12-05 02:34:38,2019-12-05 02:34:52,
B,45179089,Consented,He,High School,35 - 44,No,SnvvxpA,aus_cities_9_hex.png,0,0,3,12,12.27241087,2019-12-05 02:34:52,2019-12-05 02:35:04,
A,44531200,Consented,He,Bach,25 - 34,No,jTLSJDi,aus_three_5_geo.png,4,clusters,4,1,40.28919458,2019-12-05 02:43:26,2019-12-05 02:44:07,
A,44531200,Consented,He,Bach,25 - 34,No,jTLSJDi,aus_nwse_2_geo.png,2,trend,4,2,36.07885814,2019-12-05 02:44:07,2019-12-05 02:44:43,
A,44531200,Consented,He,Bach,25 - 34,No,jTLSJDi,aus_nwse_5_hex.png,5,clusters,3,3,34.40963793,2019-12-05 02:44:43,2019-12-05 02:45:17,
A,44531200,Consented,He,Bach,25 - 34,No,jTLSJDi,aus_three_8_hex.png,9,clusters,3,4,23.10454464,2019-12-05 02:45:17,2019-12-05 02:45:40,
A,44531200,Consented,He,Bach,25 - 34,No,jTLSJDi,aus_nwse_3_geo.png,3,clusters,4,5,30.41496634,2019-12-05 02:45:40,2019-12-05 02:46:11,
A,44531200,Consented,He,Bach,25 - 34,No,jTLSJDi,aus_cities_3_geo.png,3,clusters,4,6,1.354217823,2019-12-05 02:46:11,2019-12-05 02:47:32,
A,44531200,Consented,He,Bach,25 - 34,No,jTLSJDi,aus_cities_4_hex.png,12,hotspots,3,7,19.37511086,2019-12-05 02:47:32,2019-12-05 02:47:51,
A,44531200,Consented,He,Bach,25 - 34,No,jTLSJDi,aus_nwse_6_hex.png,6,clusters,4,8,19.56981373,2019-12-05 02:47:51,2019-12-05 02:48:11,
A,44531200,Consented,He,Bach,25 - 34,No,jTLSJDi,aus_cities_12_hex.png,11,0,4,9,11.68201303,2019-12-05 02:48:11,2019-12-05 02:48:23,
A,44531200,Consented,He,Bach,25 - 34,No,jTLSJDi,aus_cities_9_geo.png,1,clusters,4,10,13.6572783,2019-12-05 02:48:23,2019-12-05 02:48:36,
A,44531200,Consented,He,Bach,25 - 34,No,jTLSJDi,aus_three_9_hex.png,4,trend,3,11,19.95953202,2019-12-05 02:48:36,2019-12-05 02:48:56,
A,44531200,Consented,He,Bach,25 - 34,No,jTLSJDi,aus_three_12_geo.png,2,clusters,4,12,44.4859252,2019-12-05 02:48:56,2019-12-05 02:49:41,
B,37391615,Consented,He,Bach,35 - 44,No,nUHk10b,aus_cities_4_geo.png,5,trend,4,1,1.108881712,2019-12-05 02:43:32,2019-12-05 02:44:38,
B,37391615,Consented,He,Bach,35 - 44,No,nUHk10b,aus_three_9_geo.png,4,trend,4,2,1.043641051,2019-12-05 02:44:38,2019-12-05 02:45:41,
B,37391615,Consented,He,Bach,35 - 44,No,nUHk10b,aus_nwse_3_hex.png,3,clusters,3,3,21.83450127,2019-12-05 02:45:41,2019-12-05 02:46:03,
B,37391615,Consented,He,Bach,35 - 44,No,nUHk10b,aus_cities_3_hex.png,3,clusters,3,4,23.60146666,2019-12-05 02:46:03,2019-12-05 02:46:26,
B,37391615,Consented,He,Bach,35 - 44,No,nUHk10b,aus_three_12_hex.png,4,clusters,4,5,27.13735437,2019-12-05 02:46:26,2019-12-05 02:46:53,
B,37391615,Consented,He,Bach,35 - 44,No,nUHk10b,aus_cities_9_hex.png,1,clusters,3,6,25.13595819,2019-12-05 02:46:53,2019-12-05 02:47:18,
B,37391615,Consented,He,Bach,35 - 44,No,nUHk10b,aus_cities_12_geo.png,12,consistent,5,7,44.23057318,2019-12-05 02:47:18,2019-12-05 02:48:03,
B,37391615,Consented,He,Bach,35 - 44,No,nUHk10b,aus_nwse_5_geo.png,4,consistent,5,8,54.45339942,2019-12-05 02:48:03,2019-12-05 02:48:57,
B,37391615,Consented,He,Bach,35 - 44,No,nUHk10b,aus_nwse_6_geo.png,4,trend,3,9,39.90612578,2019-12-05 02:48:57,2019-12-05 02:49:37,
B,37391615,Consented,He,Bach,35 - 44,No,nUHk10b,aus_nwse_2_hex.png,2,clusters,3,10,20.20372486,2019-12-05 02:49:37,2019-12-05 02:49:57,
B,37391615,Consented,He,Bach,35 - 44,No,nUHk10b,aus_three_8_geo.png,9,0,4,11,21.26740551,2019-12-05 02:49:57,2019-12-05 02:50:19,
B,37391615,Consented,He,Bach,35 - 44,No,nUHk10b,aus_three_5_hex.png,1,clusters,4,12,33.69351268,2019-12-05 02:50:19,2019-12-05 02:50:52,
B,45160268,Consented,He,Bach,35 - 44,No,UuECGHh,aus_nwse_2_hex.png,9,clusters,4,1,1.489632563,2019-12-05 02:46:53,2019-12-05 02:48:22,
B,45160268,Consented,He,Bach,35 - 44,No,UuECGHh,aus_cities_4_geo.png,11,hotspots,4,2,21.49945831,2019-12-05 02:48:22,2019-12-05 02:48:44,
B,45160268,Consented,He,Bach,35 - 44,No,UuECGHh,aus_cities_12_geo.png,3,clusters,5,3,17.59827495,2019-12-05 02:48:44,2019-12-05 02:49:01,
B,45160268,Consented,He,Bach,35 - 44,No,UuECGHh,aus_nwse_6_geo.png,6,clusters,5,4,16.12613606,2019-12-05 02:49:01,2019-12-05 02:49:18,
B,45160268,Consented,He,Bach,35 - 44,No,UuECGHh,aus_nwse_3_hex.png,4,clusters,4,5,19.89799619,2019-12-05 02:49:18,2019-12-05 02:49:37,
B,45160268,Consented,He,Bach,35 - 44,No,UuECGHh,aus_three_9_geo.png,4,clusters,5,6,19.7687788,2019-12-05 02:49:37,2019-12-05 02:49:57,
B,45160268,Consented,He,Bach,35 - 44,No,UuECGHh,aus_three_12_hex.png,4,clusters,5,7,0.103649139,2019-12-05 02:49:57,2019-12-05 02:49:57,
B,45160268,Consented,He,Bach,35 - 44,No,UuECGHh,aus_cities_9_hex.png,1,hotspots,4,8,23.39901781,2019-12-05 02:49:57,2019-12-05 02:50:21,
B,45160268,Consented,He,Bach,35 - 44,No,UuECGHh,aus_three_5_hex.png,1,clusters,4,9,14.00262523,2019-12-05 02:50:21,2019-12-05 02:50:35,
B,45160268,Consented,He,Bach,35 - 44,No,UuECGHh,aus_cities_3_hex.png,12,clusters,4,10,32.31336021,2019-12-05 02:50:35,2019-12-05 02:51:07,
B,45160268,Consented,He,Bach,35 - 44,No,UuECGHh,aus_nwse_5_geo.png,12,clusters,4,11,0.106228113,2019-12-05 02:51:07,2019-12-05 02:51:07,
B,45160268,Consented,He,Bach,35 - 44,No,UuECGHh,aus_three_8_geo.png,4,clusters,4,12,19.7648232,2019-12-05 02:51:07,2019-12-05 02:51:27,
A,44538890,Consented,She,Bach,25 - 34,No,AcEW1xJ,aus_nwse_5_hex.png,5,clusters,2,1,43.76238918,2019-12-05 02:48:45,2019-12-05 02:49:28,
A,44538890,Consented,She,Bach,25 - 34,No,AcEW1xJ,aus_cities_12_hex.png,12,clusters,1,2,22.09165263,2019-12-05 02:49:28,2019-12-05 02:49:50,
A,44538890,Consented,She,Bach,25 - 34,No,AcEW1xJ,aus_nwse_6_hex.png,6,trend,3,3,50.743397,2019-12-05 02:49:50,2019-12-05 02:50:41,
